time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
203.233,"(-0.180868, 0.0868078, 4.69258e-05)","(0.036895, -0.135183, 0.990134)","(-0.057162, 0.989624, 0.131822)","(-0.997506, -0.0643685, 0.0289697)","(-0.135535, -0.141795, 0.980574)","(-0.057162, 0.989624, 0.131822)","(-0.989088, -0.0393312, -0.141978)","(-0.057162, 0.989624, 0.131822)","(0.0804269, -0.97254, -0.218396)","(-0.168264, -0.966176, 0.195428)","(0, 0, 0)","(-0.348384, -0.911382, -0.219116)","(-0.427841, -0.885866, -0.179427)","(-0.207676, -0.977529, 0.036176)","(0.376641, -0.887497, -0.265501)","(0.35362, -0.934922, -0.0295605)",0
203.267,"(-0.189829, 0.08779, 4.46906e-05)","(0.192702, -0.15151, 0.96949)","(-0.0303098, 0.986758, 0.159345)","(-0.980712, -0.0621605, 0.185312)","(-0.0379824, -0.16096, 0.98623)","(-0.0303098, 0.986758, 0.159345)","(-0.998792, -0.0249252, -0.0423417)","(-0.0303098, 0.986758, 0.159345)","(0.0920836, -0.973909, -0.207417)","(-0.134601, -0.969067, 0.206863)","(0, 0, 0)","(-0.31465, -0.927806, -0.20043)","(-0.494178, -0.865489, -0.0819573)","(-0.164217, -0.985995, 0.029116)","(0.283119, -0.924341, -0.255808)","(0.349081, -0.934416, -0.070777)",0
203.3,"(-0.198362, 0.0879931, 4.37906e-05)","(0.303672, -0.169623, 0.937556)","(-0.0130107, 0.983248, 0.181806)","(-0.952645, -0.0690694, 0.296136)","(0.0416396, -0.181982, 0.98242)","(-0.0130107, 0.983248, 0.181806)","(-0.999013, -0.022222, 0.0384639)","(-0.0130107, 0.983248, 0.181806)","(0.143953, -0.970822, -0.191788)","(-0.0629339, -0.978541, 0.196208)","(0, 0, 0)","(-0.324922, -0.929948, -0.17211)","(-0.471636, -0.881383, -0.0268917)","(-0.12168, -0.992469, -0.0141112)","(0.123131, -0.966744, -0.224152)","(0.337532, -0.931689, -0.134269)",0
203.333,"(-0.205284, 0.0855247, 4.38452e-05)","(0.384999, -0.191654, 0.902798)","(-0.00611634, 0.977647, 0.210163)","(-0.922884, -0.0879359, 0.374904)","(0.147562, -0.207425, 0.967058)","(-0.00611633, 0.977647, 0.210163)","(-0.98901, -0.038763, 0.142674)","(-0.00611634, 0.977647, 0.210163)","(0, 0, 0)","(-0.0220097, -0.983431, 0.179943)","(0, 0, 0)","(-0.383993, -0.914763, -0.125528)","(-0.422267, -0.905523, -0.0414633)","(-0.112025, -0.993026, -0.0367474)","(-0.0852858, -0.982084, -0.168037)","(0.371327, -0.916275, -0.150186)",0
203.367,"(-0.21187, 0.0825982, 4.22442e-05)","(0.496745, -0.1902, 0.846799)","(0.00600324, 0.976595, 0.215003)","(-0.867918, -0.101795, 0.486164)","(0.304468, -0.207534, 0.929639)","(0.00600325, 0.976595, 0.215003)","(-0.952531, -0.0597886, 0.298514)","(0.00600324, 0.976595, 0.215003)","(0, 0, 0)","(-0.00339957, -0.986001, 0.166704)","(0, 0, 0)","(-0.459586, -0.885356, -0.0701848)","(-0.368554, -0.927871, -0.056779)","(-0.109795, -0.993071, -0.0418917)","(-0.218897, -0.966988, -0.130455)","(0.419444, -0.894841, -0.152729)",0
203.4,"(-0.219217, 0.0794284, 4.01299e-05)","(0.612426, -0.162449, 0.773657)","(0.00216718, 0.979553, 0.201177)","(-0.790729, -0.118528, 0.600581)","(0.492524, -0.17869, 0.851757)","(0.00216719, 0.979553, 0.201177)","(-0.870421, -0.0920449, 0.483627)","(0.00216718, 0.979553, 0.201177)","(0, 0, 0)","(0.000897375, -0.985345, 0.170569)","(0, 0, 0)","(-0.519188, -0.853571, 0.043129)","(-0.336463, -0.939643, -0.0621641)","(-0.126947, -0.991603, -0.0246455)","(-0.258686, -0.959953, -0.107569)","(0.462649, -0.871031, -0.165111)",0
203.433,"(-0.22584, 0.0765601, 3.87747e-05)","(0.706551, -0.12839, 0.695918)","(0.00598362, 0.98471, 0.174096)","(-0.707767, -0.117224, 0.696652)","(0.655931, -0.136885, 0.742305)","(0.00598362, 0.98471, 0.174096)","(-0.754882, -0.106687, 0.647125)","(0.00598362, 0.98471, 0.174096)","(-0.139048, -0.979689, -0.144486)","(-0.00317693, -0.986971, 0.160869)","(-0.140497, -0.881407, 0.450979)","(-0.530579, -0.836103, 0.139351)","(-0.308986, -0.948704, -0.066995)","(-0.125464, -0.991949, -0.0172168)","(-0.232811, -0.964429, -0.125203)","(0.486809, -0.850334, -0.199872)",0
203.467,"(-0.232178, 0.0752692, 3.6861e-05)","(0.77315, -0.104607, 0.625537)","(0.00422477, 0.987209, 0.159374)","(-0.634195, -0.120858, 0.763669)","(0.771719, -0.1051, 0.627219)","(0.00422477, 0.987209, 0.159374)","(-0.635936, -0.120763, 0.762235)","(0.00422477, 0.987209, 0.159374)","(-0.168726, -0.974062, -0.150782)","(0.00130378, -0.991296, 0.131649)","(-0.079778, -0.884168, 0.460306)","(-0.481846, -0.845903, 0.228631)","(-0.281425, -0.956973, -0.0707272)","(-0.124109, -0.991835, -0.0293134)","(-0.204975, -0.967402, -0.148726)","(0.472401, -0.844392, -0.252664)",0
203.5,"(-0.23671, 0.0776814, 3.42007e-05)","(0.837573, -0.0848479, 0.539696)","(0.00597641, 0.989541, 0.144125)","(-0.546424, -0.116204, 0.829408)","(0.856569, -0.0808683, 0.509656)","(0.00597641, 0.989541, 0.144125)","(-0.516126, -0.118943, 0.848213)","(0.0059764, 0.989541, 0.144125)","(-0.187584, -0.971745, -0.143262)","(0.0426577, -0.99453, 0.0953414)","(-0.0233243, -0.881911, 0.470838)","(-0.393119, -0.87099, 0.294677)","(-0.226191, -0.972882, -0.0483643)","(-0.117399, -0.991833, -0.0498445)","(-0.18393, -0.966563, -0.178676)","(0.403627, -0.855489, -0.324382)",0
203.533,"(-0.239788, 0.0823325, 3.38946e-05)","(0.912794, -0.0558698, 0.40458)","(-0.00567092, 0.987728, 0.156078)","(-0.408354, -0.143264, 0.901511)","(0.927632, -0.0510745, 0.369988)","(-0.00567093, 0.987728, 0.156078)","(-0.373412, -0.145342, 0.916209)","(-0.00567092, 0.987728, 0.156078)","(-0.221959, -0.965638, -0.135196)","(0.10132, -0.99336, 0.0544929)","(0.0799242, -0.878094, 0.471765)","(-0.298859, -0.887152, 0.351631)","(-0.149542, -0.988746, 0.00442603)","(-0.0992073, -0.992172, -0.0758466)","(-0.186729, -0.962389, -0.197332)","(0.28, -0.85019, -0.445845)",0
203.567,"(-0.241811, 0.087207, 3.30432e-05)","(0.965488, -0.010538, 0.260235)","(-0.0312845, 0.982356, 0.184386)","(-0.257, -0.184878, 0.948563)","(0.970942, -0.00818545, 0.239176)","(-0.0312845, 0.982356, 0.184386)","(-0.235788, -0.185341, 0.953967)","(-0.0312845, 0.982356, 0.184386)","(-0.248023, -0.966853, -0.0606583)","(0.158878, -0.986581, 0.0376242)","(0.168158, -0.832394, 0.528056)","(-0.21508, -0.883039, 0.417113)","(-0.089989, -0.993812, 0.0651117)","(-0.0634098, -0.99241, 0.10536)","(-0.182854, -0.960023, -0.211945)","(0.113877, -0.796632, -0.593641)",0
203.6,"(-0.24334, 0.0916281, 3.36491e-05)","(0.991756, 0.0253866, 0.125598)","(-0.0513507, 0.966912, 0.249887)","(-0.114694, -0.253565, 0.960495)","(0.99042, 0.0214665, 0.136412)","(-0.0513507, 0.966912, 0.249887)","(-0.126161, -0.253954, 0.958953)","(-0.0513507, 0.966912, 0.249887)","(-0.273847, -0.961751, 0.00650472)","(0.19372, -0.980944, 0.0148802)","(0.234036, -0.783808, 0.575215)","(-0.149776, -0.86892, 0.471746)","(-0.0651073, -0.992927, 0.0992867)","(0.0254817, -0.961306, 0.2743)","(-0.176219, -0.956233, -0.233593)","(-0.0380947, -0.701761, -0.711393)",0
203.633,"(-0.244454, 0.0942097, 3.3567e-05)","(0.997857, 0.0512452, 0.0406872)","(-0.0587107, 0.954393, 0.292723)","(-0.0240484, -0.295033, 0.955184)","(0.996124, 0.0384762, 0.0790972)","(-0.0587107, 0.954393, 0.292723)","(-0.0644908, -0.296574, 0.95283)","(-0.0587107, 0.954393, 0.292723)","(-0.305015, -0.950601, 0.0576434)","(0.223509, -0.974685, 0.00578409)","(0.284421, -0.730412, 0.620969)","(-0.0947596, -0.848287, 0.520989)","(-0.0675513, -0.992549, 0.101405)","(0.12523, -0.892128, 0.434079)","(-0.159262, -0.950997, -0.26503)","(-0.143275, -0.603923, -0.784059)",0
203.667,"(-0.244454, 0.0942097, 3.3567e-05)","(0.998176, 0.0575692, -0.0181556)","(-0.0491757, 0.948989, 0.31145)","(0.0352237, -0.310221, 0.950012)","(0.998511, 0.0391628, 0.0379743)","(-0.0491757, 0.948989, 0.31145)","(-0.0237796, -0.312972, 0.949465)","(-0.0491757, 0.948989, 0.31145)","(-0.32492, -0.945354, 0.0270685)","(0.244135, -0.969546, -0.0194781)","(0.307798, -0.741609, 0.59605)","(-0.0561418, -0.827628, 0.558462)","(-0.066869, -0.993701, 0.0899273)","(0.218554, -0.889401, 0.401497)","(-0.149062, -0.943205, -0.29689)","(-0.161611, -0.548707, -0.820246)",0
203.7,"(-0.244454, 0.0942097, 3.3567e-05)","(0.997375, 0.0551982, -0.0468696)","(-0.0397642, 0.956465, 0.289126)","(0.0610187, -0.286596, 0.956106)","(0.999161, 0.0408504, -0.00290035)","(-0.0397642, 0.956465, 0.289126)","(0.0147923, -0.28906, 0.957197)","(-0.0397642, 0.956465, 0.289126)","(-0.331499, -0.942894, -0.0325477)","(0.250215, -0.967531, -0.0357233)","(0.315187, -0.791157, 0.524144)","(-0.0201161, -0.820486, 0.571312)","(-0.0666361, -0.993597, 0.0912389)","(0.265559, -0.881933, 0.389451)","(-0.145856, -0.940241, -0.30769)","(-0.111803, -0.535442, -0.837139)",0
203.733,"(-0.244454, 0.0942097, 3.3567e-05)","(0.99632, 0.0501679, -0.0695009)","(-0.0311596, 0.965462, 0.258672)","(0.0803585, -0.255707, 0.963409)","(0.997814, 0.0438836, -0.0494175)","(-0.0311596, 0.965462, 0.258672)","(0.0593176, -0.256873, 0.964623)","(-0.0311596, 0.965462, 0.258672)","(-0.312028, -0.946287, -0.0847244)","(0.240709, -0.969073, -0.0543771)","(0.282542, -0.843469, 0.456869)","(0.0105628, -0.812436, 0.582955)","(-0.0762472, -0.992687, 0.093589)","(0.291509, -0.876951, 0.382072)","(-0.142275, -0.937697, -0.31699)","(-0.0112474, -0.596538, -0.802506)",0
203.767,"(-0.244454, 0.0942097, 3.3567e-05)","(0.995647, 0.0385527, -0.0848581)","(-0.0178003, 0.97207, 0.234017)","(0.091599, -0.231563, 0.968498)","(0.996334, 0.0367822, -0.0772341)","(-0.0178003, 0.97207, 0.234017)","(0.0837729, -0.2317, 0.969173)","(-0.0178003, 0.97207, 0.234017)","(-0.269833, -0.951824, -0.145673)","(0.223885, -0.972234, -0.0680977)","(0.173713, -0.902314, 0.39453)","(0.0308374, -0.824425, 0.56513)","(-0.0876631, -0.993233, 0.0761777)","(0.318369, -0.888613, 0.330165)","(-0.156541, -0.931512, -0.328299)","(0.0888555, -0.71948, -0.688806)",0
203.8,"(-0.243515, 0.0919349, 3.57127e-05)","(0.996191, 0.0206439, -0.0847173)","(3.88544e-05, 0.970423, 0.241411)","(0.0868973, -0.240255, 0.966812)","(0.998272, 0.0133058, -0.0572283)","(3.885e-05, 0.970423, 0.241411)","(0.0584395, -0.240376, 0.968919)","(3.88525e-05, 0.970423, 0.241411)","(-0.230044, -0.954644, -0.189036)","(0.200294, -0.97725, -0.0697548)","(0.0340031, -0.919236, 0.392236)","(0.030708, -0.839775, 0.542065)","(-0.101106, -0.99471, 0.0181671)","(0.33715, -0.906001, 0.255913)","(-0.17442, -0.930323, -0.322611)","(0.180005, -0.845101, -0.503392)",0
203.833,"(-0.241596, 0.0894027, 3.99659e-05)","(0.998939, -0.00766829, -0.0454194)","(0.0184701, 0.967819, 0.250969)","(0.0419001, -0.250957, 0.967091)","(0.999737, -0.0152244, -0.0171771)","(0.0184701, 0.967819, 0.250969)","(0.0126614, -0.250694, 0.967984)","(0.0184701, 0.967819, 0.250969)","(-0.201549, -0.948071, -0.246048)","(0.174953, -0.982103, -0.0697459)","(-0.101942, -0.925165, 0.36562)","(0.0219466, -0.868169, 0.495783)","(-0.114439, -0.992667, -0.0389269)","(0.338355, -0.925457, 0.170425)","(-0.186817, -0.930228, -0.315871)","(0.264303, -0.912209, -0.313078)",0
203.867,"(-0.239041, 0.085463, 4.29548e-05)","(0.999485, -0.0319248, -0.00318437)","(0.0319485, 0.964801, 0.261033)","(-0.00520148, -0.260591, 0.965435)","(0.99924, -0.0365939, 0.0134276)","(0.0319485, 0.964801, 0.261033)","(-0.0224559, -0.260267, 0.965276)","(0.0319485, 0.964801, 0.261033)","(-0.197472, -0.942011, -0.271329)","(0.153196, -0.985002, -0.0793871)","(-0.160329, -0.920052, 0.357491)","(0.0121044, -0.889552, 0.456674)","(-0.141356, -0.987776, -0.0657052)","(0.326692, -0.937501, 0.119855)","(-0.174942, -0.936397, -0.304231)","(0.312737, -0.927069, -0.206734)",0
203.9,"(-0.235974, 0.0810775, 4.48523e-05)","(0.998122, -0.0520393, 0.032327)","(0.0423404, 0.967056, 0.251019)","(-0.0442777, -0.249111, 0.967462)","(0.998654, -0.0485317, 0.0182865)","(0.0423404, 0.967056, 0.251019)","(-0.0298237, -0.249957, 0.967797)","(0.0423404, 0.967056, 0.251019)","(-0.199168, -0.940404, -0.275631)","(0.141307, -0.985834, -0.0903567)","(-0.18703, -0.921933, 0.339204)","(0.00587587, -0.908065, 0.418788)","(-0.17014, -0.983865, -0.055334)","(0.301638, -0.950092, 0.0796248)","(-0.172891, -0.935498, -0.308143)","(0.346255, -0.92139, -0.176487)",0
203.933,"(-0.233134, 0.0769026, 4.39818e-05)","(0.997322, -0.0596816, 0.0422679)","(0.0487768, 0.972449, 0.227956)","(-0.0546595, -0.225272, 0.972762)","(0.998552, -0.0527557, 0.0105275)","(0.0487768, 0.972449, 0.227956)","(-0.0221815, -0.227146, 0.973608)","(0.0487768, 0.972449, 0.227956)","(-0.200613, -0.949219, -0.242357)","(0.166702, -0.982258, -0.0859108)","(-0.200292, -0.916805, 0.345473)","(0.0642852, -0.912174, 0.404729)","(-0.197289, -0.979527, -0.0400598)","(0.272138, -0.960888, 0.0513395)","(-0.180263, -0.933251, -0.310721)","(0.350096, -0.916972, -0.1913)",0
203.967,"(-0.230607, 0.0738405, 4.18882e-05)","(0.996778, -0.0655559, 0.046222)","(0.0552277, 0.978379, 0.199309)","(-0.0582437, -0.196118, 0.978849)","(0.998448, -0.0551702, -0.007551)","(0.0552277, 0.978379, 0.199309)","(-0.00352247, -0.199499, 0.979892)","(0.0552277, 0.978379, 0.199309)","(-0.199651, -0.956841, -0.211174)","(0.221704, -0.971104, -0.0883424)","(-0.220194, -0.911204, 0.34817)","(0.184103, -0.899525, 0.396182)","(-0.213754, -0.976497, -0.0276353)","(0.243514, -0.96911, 0.0390728)","(-0.197146, -0.932585, -0.302354)","(0.351666, -0.915048, -0.197531)",0
204,"(-0.228491, 0.0724387, 3.91676e-05)","(0.9966, -0.0676272, 0.0470611)","(0.0583319, 0.982598, 0.176349)","(-0.0581438, -0.173016, 0.983201)","(0.998199, -0.0551355, -0.0236269)","(0.0583319, 0.982598, 0.176349)","(0.0135143, -0.17749, 0.98403)","(0.0583319, 0.982598, 0.176349)","(-0.192051, -0.962449, -0.191856)","(0.306465, -0.946684, -0.0993351)","(-0.241387, -0.902278, 0.357248)","(0.361529, -0.840205, 0.404169)","(-0.232128, -0.972635, -0.00987334)","(0.223311, -0.974082, 0.036016)","(-0.196474, -0.935522, -0.293594)","(0.340963, -0.917072, -0.206698)",0
204.033,"(-0.228491, 0.0724387, 3.91676e-05)","(0.99658, -0.0698586, 0.0441491)","(0.061829, 0.9848, 0.162313)","(-0.0548194, -0.159027, 0.985751)","(0.997224, -0.0545287, -0.0506969)","(0.061829, 0.9848, 0.162313)","(0.0410917, -0.165021, 0.985434)","(0.061829, 0.9848, 0.162313)","(-0.186696, -0.965372, -0.182214)","(0.387298, -0.912139, -0.134172)","(-0.237926, -0.901342, 0.361903)","(0.533997, -0.736256, 0.41566)","(-0.24098, -0.970509, 0.00646629)","(0.208481, -0.977496, 0.0322058)","(-0.19539, -0.938316, -0.285283)","(0.328666, -0.920378, -0.211854)",0
204.067,"(-0.226411, 0.0727955, 3.54689e-05)","(0.996631, -0.0702927, 0.0422458)","(0.0631064, 0.986321, 0.152275)","(-0.0523609, -0.149098, 0.987435)","(0.996355, -0.0537533, -0.066234)","(0.0631064, 0.986321, 0.152275)","(0.0571701, -0.155938, 0.986111)","(0.0631064, 0.986321, 0.152275)","(-0.186086, -0.968619, -0.164768)","(0.469788, -0.870451, -0.14702)","(-0.208312, -0.899806, 0.383347)","(0.671028, -0.595709, 0.441422)","(-0.244341, -0.969665, 0.00682832)","(0.193217, -0.980578, 0.0336649)","(-0.191154, -0.935831, -0.296109)","(0.330344, -0.920173, -0.210128)",0
204.1,"(-0.226411, 0.0727955, 3.54689e-05)","(0.99657, -0.0717556, 0.0412199)","(0.0654785, 0.988361, 0.137314)","(-0.0505819, -0.134147, 0.98967)","(0.995403, -0.055056, -0.0783739)","(0.0654785, 0.988361, 0.137314)","(0.0699197, -0.141815, 0.987421)","(0.0654785, 0.988361, 0.137314)","(-0.188768, -0.972481, -0.136557)","(0.530453, -0.8355, -0.143384)","(-0.16758, -0.901099, 0.399922)","(0.764452, -0.454505, 0.457207)","(-0.241717, -0.970293, -0.0102199)","(0.185548, -0.982033, 0.0343939)","(-0.190269, -0.930053, -0.314324)","(0.340454, -0.916543, -0.209859)",0
204.133,"(-0.226411, 0.0727955, 3.54689e-05)","(0.996518, -0.0721478, 0.0418018)","(0.0668962, 0.990918, 0.116651)","(-0.049867, -0.113449, 0.992292)","(0.995567, -0.0583405, -0.0737707)","(0.0668962, 0.990918, 0.116651)","(0.0663473, -0.12106, 0.990425)","(0.0668962, 0.990918, 0.116651)","(-0.191346, -0.975428, -0.109213)","(0.560171, -0.821472, -0.106737)","(-0.143273, -0.896304, 0.419657)","(0.784155, -0.361232, 0.504591)","(-0.23998, -0.970315, -0.0299649)","(0.173963, -0.984169, 0.0338841)","(-0.189274, -0.925487, -0.328101)","(0.354886, -0.911436, -0.208185)",0
204.167,"(-0.226411, 0.0727955, 3.54689e-05)","(0.996447, -0.0663675, 0.0518466)","(0.063584, 0.995755, 0.066544)","(-0.0565357, -0.0630967, 0.996405)","(0.996987, -0.0586118, -0.0508047)","(0.063584, 0.995755, 0.066544)","(0.0465026, -0.0696648, 0.996486)","(0.063584, 0.995755, 0.066544)","(-0.187458, -0.979511, -0.0736108)","(0.523675, -0.851378, 0.0303202)","(-0.134323, -0.894828, 0.425723)","(0.699603, -0.318761, 0.63949)","(-0.238392, -0.970349, -0.0398946)","(0.165562, -0.985581, 0.0349282)","(-0.189151, -0.925638, -0.327744)","(0.365126, -0.905935, -0.214394)",0
204.2,"(-0.223927, 0.0730648, 2.80176e-05)","(0.995925, -0.0557426, 0.0708959)","(0.0531974, 0.997754, 0.0407017)","(-0.0731988, -0.0370198, 0.99663)","(0.998566, -0.0531007, 0.00674018)","(0.0531975, 0.997754, 0.0407017)","(-0.00901175, -0.0410408, 0.999117)","(0.0531974, 0.997754, 0.0407017)","(-0.174649, -0.98305, -0.0557699)","(0.405418, -0.889976, 0.208754)","(-0.127446, -0.903615, 0.408946)","(0.450804, -0.319803, 0.833368)","(-0.241519, -0.969502, -0.0416448)","(0.157235, -0.986669, 0.0419737)","(-0.191621, -0.928556, -0.317908)","(0.365513, -0.903509, -0.223766)",0
204.233,"(-0.223927, 0.0730648, 2.80176e-05)","(0.992352, -0.0470132, 0.114134)","(0.0379504, 0.997573, 0.0583821)","(-0.116222, -0.0538858, 0.99176)","(0.991535, -0.0517036, 0.119099)","(0.0379504, 0.997573, 0.0583821)","(-0.121514, -0.0540461, 0.991117)","(0.0379504, 0.997573, 0.0583821)","(-0.163438, -0.982244, -0.0921146)","(0.156341, -0.913936, 0.374537)","(-0.123111, -0.916098, 0.381586)","(0.0558647, -0.342768, 0.937758)","(-0.246632, -0.968174, -0.0425724)","(0.156659, -0.98614, 0.054646)","(-0.202918, -0.93562, -0.288859)","(0.353825, -0.90825, -0.223359)",0
204.267,"(-0.221434, 0.0744596, 3.23354e-05)","(0.988201, -0.0512933, 0.14432)","(0.0226583, 0.984354, 0.174738)","(-0.152003, -0.169314, 0.97377)","(0.978493, -0.062883, 0.19646)","(0.0226583, 0.984354, 0.174738)","(-0.206073, -0.166276, 0.964306)","(0.0226583, 0.984354, 0.174738)","(-0.148232, -0.972962, -0.177123)","(-0.090451, -0.929423, 0.35776)","(-0.124018, -0.920998, 0.3693)","(-0.403951, -0.353024, 0.843918)","(-0.251283, -0.966285, -0.0561194)","(0.156518, -0.985716, 0.0621768)","(-0.223516, -0.938434, -0.263404)","(0.334555, -0.915808, -0.222191)",0
204.3,"(-0.221434, 0.0744596, 3.23354e-05)","(0.983238, -0.0506984, 0.175138)","(0.0018146, 0.963477, 0.267785)","(-0.182742, -0.263054, 0.947316)","(0.955332, -0.0821142, 0.283899)","(0.00181459, 0.963477, 0.267785)","(-0.296931, -0.255665, 0.920037)","(0.00181459, 0.963477, 0.267785)","(-0.131455, -0.961487, -0.241375)","(-0.32359, -0.909039, 0.262559)","(-0.146718, -0.911541, 0.384145)","(-0.701107, -0.335909, 0.628978)","(-0.254476, -0.964491, -0.0707012)","(0.155501, -0.985882, 0.0621042)","(-0.250782, -0.936196, -0.246265)","(0.31293, -0.924049, -0.219564)",0
204.333,"(-0.218445, 0.0751038, 4.365e-05)","(0.982024, -0.0431706, 0.183754)","(-0.0190898, 0.945674, 0.324556)","(-0.187963, -0.322423, 0.927746)","(0.943319, -0.0903136, 0.319362)","(-0.0190899, 0.945674, 0.324556)","(-0.33141, -0.313704, 0.889807)","(-0.0190899, 0.945674, 0.324556)","(-0.100465, -0.955195, -0.278406)","(-0.43955, -0.881862, 0.170633)","(-0.186857, -0.898894, 0.396325)","(-0.863833, -0.205999, 0.459736)","(-0.25685, -0.963035, -0.0811919)","(0.153627, -0.986669, 0.0537039)","(-0.272703, -0.92902, -0.250108)","(0.293428, -0.923832, -0.245835)",0
204.367,"(-0.218445, 0.0751038, 4.365e-05)","(0.979289, -0.0241821, 0.201016)","(-0.0398729, 0.950246, 0.308938)","(-0.198673, -0.310627, 0.929538)","(0.920361, -0.0852514, 0.381665)","(-0.0398729, 0.950246, 0.308938)","(-0.38916, -0.299853, 0.871001)","(-0.0398729, 0.950246, 0.308938)","(-0.0754287, -0.953377, -0.292204)","(-0.5103, -0.843916, 0.165526)","(-0.222398, -0.900154, 0.374516)","(-0.890648, -0.116697, 0.439464)","(-0.259489, -0.962581, -0.0781174)","(0.153531, -0.98717, 0.0438567)","(-0.28512, -0.923969, -0.254927)","(0.281863, -0.915285, -0.287762)",0
204.4,"(-0.215521, 0.0731478, 4.93996e-05)","(0.97621, -0.0132904, 0.216418)","(-0.050096, 0.956954, 0.285882)","(-0.211072, -0.290037, 0.933449)","(0.906335, -0.076137, 0.415644)","(-0.0500961, 0.956954, 0.285882)","(-0.419697, -0.280361, 0.86328)","(-0.050096, 0.956954, 0.285882)","(-0.0550297, -0.949592, -0.308622)","(-0.517241, -0.833444, 0.194507)","(-0.239747, -0.90986, 0.338638)","(-0.887609, -0.0511701, 0.457746)","(-0.260755, -0.962703, -0.0721807)","(0.157742, -0.987211, 0.0230836)","(-0.28802, -0.924092, -0.251194)","(0.27958, -0.9024, -0.327886)",0
204.433,"(-0.215521, 0.0731478, 4.93996e-05)","(0.973714, -0.00904533, 0.227594)","(-0.0552236, 0.959888, 0.274892)","(-0.220999, -0.280272, 0.934134)","(0.902429, -0.0696024, 0.42518)","(-0.0552236, 0.959888, 0.274892)","(-0.427322, -0.271653, 0.862322)","(-0.0552236, 0.959888, 0.274892)","(-0.0347406, -0.954392, -0.296528)","(-0.481549, -0.849293, 0.216359)","(-0.229785, -0.919197, 0.319805)","(-0.866788, -0.0769705, 0.492701)","(-0.266985, -0.961866, -0.0594435)","(0.165844, -0.986138, 0.00517673)","(-0.275173, -0.925924, -0.258735)","(0.28897, -0.892546, -0.346205)",0
204.467,"(-0.216272, 0.0705757, 4.57954e-05)","(0.976283, -0.0135275, 0.216076)","(-0.0517327, 0.95313, 0.298106)","(-0.210636, -0.302551, 0.929567)","(0.931558, -0.0567589, 0.359135)","(-0.0517327, 0.95313, 0.298106)","(-0.359924, -0.298532, 0.883931)","(-0.0517327, 0.95313, 0.298106)","(-0.0266018, -0.958484, -0.283904)","(-0.449604, -0.878213, 0.163089)","(-0.187398, -0.92777, 0.322683)","(-0.847761, -0.223665, 0.48091)","(-0.273142, -0.961302, -0.0359514)","(0.174058, -0.984727, -0.00398372)","(-0.240266, -0.930483, -0.276539)","(0.306868, -0.889518, -0.338511)",0
204.5,"(-0.218796, 0.0691403, 3.93718e-05)","(0.982249, -0.0192644, 0.186592)","(-0.0391244, 0.951568, 0.304939)","(-0.183594, -0.307356, 0.933716)","(0.969997, -0.0364929, 0.240363)","(-0.0391244, 0.951568, 0.304939)","(-0.239986, -0.307549, 0.920772)","(-0.0391244, 0.951568, 0.304939)","(-0.0386584, -0.96207, -0.270049)","(-0.420593, -0.903442, 0.0830331)","(-0.119736, -0.938067, 0.325104)","(-0.710451, -0.45481, 0.537035)","(-0.279938, -0.960016, -0.00208363)","(0.190917, -0.981596, 0.00436106)","(-0.156181, -0.939543, -0.304739)","(0.329721, -0.886473, -0.324732)",0
204.533,"(-0.222401, 0.0684667, 3.33999e-05)","(0.989073, -0.0101241, 0.147081)","(-0.0271792, 0.974885, 0.221044)","(-0.147774, -0.222258, 0.963724)","(0.998058, -0.00825869, 0.06174)","(-0.0271792, 0.974885, 0.221044)","(-0.0615855, -0.222784, 0.972921)","(-0.0271792, 0.974885, 0.221044)","(-0.0685594, -0.975648, -0.208351)","(-0.224353, -0.973962, 0.0326123)","(-0.0558322, -0.942754, 0.328781)","(-0.324119, -0.715032, 0.619416)","(-0.256224, -0.96631, 0.0243603)","(0.201772, -0.979325, 0.0145051)","(-0.0687202, -0.944603, -0.32094)","(0.353709, -0.882665, -0.309502)",0
204.567,"(-0.227296, 0.06873, 2.8052e-05)","(0.993631, 0.00911784, 0.112311)","(-0.0238825, 0.995089, 0.09606)","(-0.113576, -0.0975048, 0.988733)","(0.997315, 0.0138136, -0.0719201)","(-0.0238825, 0.995089, 0.09606)","(0.0728441, -0.0940034, 0.992903)","(-0.0238825, 0.995089, 0.09606)","(-0.0903514, -0.98672, -0.134981)","(0.045008, -0.99857, 0.0288553)","(-0.0241918, -0.946338, 0.322272)","(0.158068, -0.750663, 0.641498)","(-0.217458, -0.975405, 0.0360083)","(0.209032, -0.977697, 0.0203747)","(-0.0110864, -0.944835, -0.327358)","(0.374246, -0.877427, -0.300102)",0
